Age;Gender;Education Level;Job Title;Years of Experience;Salary;Country;Race
43.0;Male;PhD;Software Engineer Manager;13.0;180000.0;Australia;White
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;UK;Welsh
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;White
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Canada;Black
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;Australia;Asian
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;China;Chinese
56.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Canada;White
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;USA;Asian
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;Australia;Australian
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;China;Chinese
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;UK;Welsh
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;UK;Welsh
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;Australian
56.0;Female;PhD;Software Engineer Manager;18.0;210000.0;China;White
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;UK;Mixed
54.0;Male;PhD;Software Engineer Manager;16.0;190000.0;UK;Mixed
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;White
51.0;Male;PhD;Software Engineer Manager;16.0;190000.0;Australia;Asian
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;Australia;Asian
43.0;Male;PhD;Software Engineer Manager;13.0;180000.0;China;White
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;USA;African American
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Canada;Asian
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;UK;Asian
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;UK;Mixed
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;White
56.0;Male;PhD;Software Engineer Manager;17.0;195000.0;UK;Welsh
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Canada;Asian
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;China;White
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Canada;Black
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;UK;Asian
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;China;Chinese
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;UK;Asian
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;UK;Asian
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Canada;Black
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;Canada;White
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;China;White
56.0;Male;PhD;Software Engineer Manager;17.0;195000.0;USA;White
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;USA;African American
49.0;Male;PhD;Software Engineer Manager;15.0;185000.0;Australia;White
54.0;Male;PhD;Software Engineer Manager;17.0;195000.0;China;Chinese
41.0;Female;PhD;Software Engineer Manager;14.0;180000.0;UK;Asian
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;China;White
44.0;Female;PhD;Software Engineer Manager;11.0;165000.0;Canada;Black
50.0;Male;PhD;Software Engineer Manager;17.0;195000.0;China;Korean
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;UK;Asian
44.0;Female;PhD;Software Engineer Manager;11.0;165000.0;UK;Asian
50.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;Australian
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;China;Chinese
44.0;Female;PhD;Software Engineer Manager;11.0;165000.0;Canada;Black
50.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;White
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;UK;Asian
44.0;Female;PhD;Software Engineer Manager;11.0;165000.0;China;White
50.0;Male;PhD;Software Engineer Manager;17.0;195000.0;Australia;Australian
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;USA;Hispanic
44.0;Female;PhD;Software Engineer Manager;11.0;165000.0;China;Chinese
50.0;Male;PhD;Software Engineer Manager;17.0;195000.0;China;White
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;USA;White
44.0;Female;PhD;Software Engineer Manager;11.0;165000.0;Canada;Asian
50.0;Male;PhD;Software Engineer Manager;17.0;195000.0;USA;White
55.0;Male;PhD;Software Engineer Manager;18.0;210000.0;China;Korean
42.0;Female;Master;Software Engineer Manager;13.0;170000.0;Australia;Asian
38.0;Male;Bachelor;Software Engineer Manager;11.0;155000.0;Canada;Asian
48.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;Asian
41.0;Male;Master;Software Engineer Manager;13.0;170000.0;China;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;USA;African American
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;UK;Mixed
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Canada;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Mixed
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;China;Korean
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;UK;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Welsh
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;Australia;Asian
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;USA;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Welsh
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;China;Chinese
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;USA;African American
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;China;Korean
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;Australia;Australian
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;China;Chinese
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Canada;Asian
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;Australia;Australian
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;UK;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;White
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;UK;Mixed
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;White
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;UK;Asian
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;UK;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Mixed
42.0;Male;PhD;Software Engineer Manager;14.0;190000.0;USA;White
45.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;Australian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Welsh
40.0;Female;Master;Software Engineer Manager;12.0;160000.0;USA;Hispanic
37.0;Male;Bachelor;Software Engineer Manager;10.0;150000.0;UK;Asian
47.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Canada;Asian
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;China;Chinese
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;USA;Hispanic
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;UK;White
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;USA;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Canada;Black
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;USA;Asian
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Canada;White
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;USA;African American
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;USA;Asian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;Canada;Black
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Canada;Black
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;USA;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;China;Chinese
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;UK;Mixed
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Canada;Asian
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Australia;Australian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;China;White
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;UK;Mixed
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;USA;White
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;Black
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Asian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;China;Korean
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;White
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;UK;White
37.0;Male;Master;Software Engineer Manager;10.0;150000.0;Canada;Black
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;China;Korean
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;China;Korean
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;Black
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;Asian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;China;Chinese
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;UK;Mixed
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;USA;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;USA;African American
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;Australia;Asian
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;China;Korean
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Australia;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;Asian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;Australia;White
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;China;Chinese
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;Welsh
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;USA;African American
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;Asian
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;White
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;Australia;White
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;China;Chinese
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Australia;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;Australian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;USA;African American
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;White
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;White
31.0;Male;Master;Software Engineer Manager;8.0;130000.0;Canada;Black
42.0;Male;Bachelor;Software Engineer Manager;12.0;160000.0;UK;Mixed
48.0;Male;PhD;Software Engineer Manager;18.0;200000.0;UK;White
37.0;Female;Bachelor;Software Engineer Manager;11.0;170000.0;USA;Asian
41.0;Male;Master;Software Engineer Manager;14.0;180000.0;USA;Asian
37.0;Male;Master;Software Engineer Manager;10.0;150000.0;Australia;Australian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;USA;Asian
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;USA;Hispanic
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Australia;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Australia;Asian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;Canada;Asian
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;China;Korean
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;Canada;Asian
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;UK;White
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;China;White
50.0;Male;PhD;Software Engineer Manager;20.0;210000.0;Australia;Asian
39.0;Female;Master;Software Engineer Manager;11.0;170000.0;Australia;White
48.0;Male;PhD;Software Engineer Manager;19.0;200000.0;USA;White
37.0;Female;Bachelor;Software Engineer Manager;11.0;170000.0;Australia;Australian
41.0;Male;Master;Software Engineer Manager;14.0;180000.0;UK;Asian
37.0;Male;Master;Software Engineer Manager;10.0;150000.0;USA;African American
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;USA;Asian
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;Australia;White
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;China;White
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;Canada;Asian
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;UK;Mixed
46.0;Male;PhD;Software Engineer Manager;16.0;185000.0;USA;Hispanic
42.0;Male;Master;Software Engineer Manager;13.0;170000.0;USA;African American
39.0;Female;Master;Software Engineer Manager;12.0;160000.0;China;White
36.0;Male;Bachelor;Software Engineer Manager;8.0;135000.0;China;Chinese
25.0;Male;PhD;Software Engineer Manager;12.0;169159.0;China;Chinese
52.0;Male;PhD;Software Engineer Manager;23.0;161568.0;USA;White
50.0;Male;Master;Software Engineer Manager;21.0;166512.0;UK;Welsh
60.0;Female;PhD;Software Engineer Manager;33.0;179180.0;China;White
57.0;Female;PhD;Software Engineer Manager;33.0;191790.0;China;Korean
53.0;Male;PhD;Software Engineer Manager;25.0;181714.0;Canada;White
23.0;Male;PhD;Software Engineer Manager;1.0;119836.0;UK;Asian
60.0;Female;PhD;Software Engineer Manager;34.0;188651.0;Canada;Asian
44.0;Male;PhD;Software Engineer Manager;19.0;172955.0;USA;African American
41.0;Female;PhD;Software Engineer Manager;13.0;138662.0;China;Korean
54.0;Male;PhD;Software Engineer Manager;28.0;188484.0;China;Chinese
39.0;Male;Master;Software Engineer Manager;14.0;142360.0;Canada;Asian
32.0;Male;Bachelor;Software Engineer Manager;9.0;104661.0;Canada;Asian
25.0;Male;PhD;Software Engineer Manager;12.0;169159.0;China;White
52.0;Male;PhD;Software Engineer Manager;23.0;161568.0;USA;Hispanic
50.0;Male;Master;Software Engineer Manager;21.0;166512.0;UK;White
60.0;Female;PhD;Software Engineer Manager;33.0;179180.0;Australia;Asian
57.0;Female;PhD;Software Engineer Manager;33.0;191790.0;China;Chinese
53.0;Male;PhD;Software Engineer Manager;25.0;181714.0;China;White
23.0;Male;PhD;Software Engineer Manager;1.0;119836.0;UK;Welsh
60.0;Female;PhD;Software Engineer Manager;34.0;188651.0;China;Korean
44.0;Male;PhD;Software Engineer Manager;19.0;172955.0;UK;Mixed
41.0;Female;PhD;Software Engineer Manager;13.0;138662.0;USA;Asian
54.0;Male;PhD;Software Engineer Manager;28.0;188484.0;China;White
39.0;Male;Master;Software Engineer Manager;14.0;142360.0;USA;African American
32.0;Male;Bachelor;Software Engineer Manager;9.0;104661.0;USA;Hispanic
46.0;Female;PhD;Software Engineer Manager;23.0;168304.0;China;White
55.0;Female;PhD;Software Engineer Manager;30.0;183138.0;USA;African American
43.0;Female;PhD;Software Engineer Manager;19.0;155944.0;UK;White
49.0;Male;Master;Software Engineer Manager;22.0;182237.0;China;Korean
52.0;Female;PhD;Software Engineer Manager;29.0;194214.0;UK;White
24.0;Male;PhD;Software Engineer Manager;1.0;106132.0;Australia;Asian
47.0;Male;PhD;Software Engineer Manager;21.0;173582.0;Canada;Black
38.0;Female;PhD;Software Engineer Manager;15.0;144496.0;China;Korean
44.0;Female;PhD;Software Engineer Manager;18.0;161621.0;USA;Hispanic
23.0;Male;PhD;Software Engineer Manager;0.0;52612.0;UK;Welsh
40.0;Male;Master;Software Engineer Manager;16.0;149748.0;UK;White
52.0;Male;PhD;Software Engineer Manager;26.0;185462.0;Canada;Black
54.0;Female;PhD;Software Engineer Manager;31.0;191818.0;Australia;Australian
29.0;Male;PhD;Software Engineer Manager;6.0;106662.0;Canada;Asian
39.0;Female;PhD;Software Engineer Manager;13.0;143814.0;China;Korean
51.0;Male;PhD;Software Engineer Manager;26.0;191159.0;China;White
52.0;Female;PhD;Software Engineer Manager;27.0;180958.0;Australia;Asian
56.0;Female;PhD;Software Engineer Manager;31.0;197354.0;UK;White
38.0;Male;PhD;Software Engineer Manager;12.0;141735.0;China;Chinese
44.0;Female;PhD;Software Engineer Manager;18.0;157872.0;Australia;Asian
45.0;Female;PhD;Software Engineer Manager;23.0;172925.0;UK;Mixed
23.0;Male;PhD;Software Engineer Manager;1.0;579.0;UK;Mixed
45.0;Male;Master;Software Engineer Manager;19.0;163780.0;Canada;Asian
46.0;Female;PhD;Software Engineer Manager;21.0;174821.0;China;White
55.0;Female;PhD;Software Engineer Manager;29.0;190543.0;UK;Welsh
43.0;Female;PhD;Software Engineer Manager;19.0;156486.0;China;White
49.0;Male;Master;Software Engineer Manager;23.0;182392.0;USA;Hispanic
52.0;Female;PhD;Software Engineer Manager;29.0;194778.0;Canada;White
24.0;Male;PhD;Software Engineer Manager;1.0;106686.0;Australia;Asian
47.0;Male;PhD;Software Engineer Manager;21.0;174985.0;China;Korean
38.0;Female;PhD;Software Engineer Manager;15.0;145052.0;USA;Asian
44.0;Female;PhD;Software Engineer Manager;18.0;162454.0;China;White
23.0;Male;PhD;Software Engineer Manager;0.0;52612.0;UK;Mixed
40.0;Male;Master;Software Engineer Manager;16.0;150301.0;Canada;Asian
52.0;Male;PhD;Software Engineer Manager;26.0;185982.0;China;White
54.0;Female;PhD;Software Engineer Manager;32.0;191510.0;USA;White
34.0;Male;Master;Software Engineer Manager;9.0;146075.0;USA;White
49.0;Female;PhD;Software Engineer Manager;22.0;178684.0;UK;Welsh
23.0;Male;PhD;Software Engineer Manager;0.0;52779.0;Canada;Asian
40.0;Male;Master;Software Engineer Manager;17.0;151670.0;Canada;Black
52.0;Male;PhD;Software Engineer Manager;27.0;190596.0;UK;Asian
54.0;Female;PhD;Software Engineer Manager;32.0;191267.0;Australia;Asian
34.0;Male;Master;Software Engineer Manager;9.0;146075.0;Australia;Australian
49.0;Female;PhD;Software Engineer Manager;22.0;178684.0;Canada;Asian
23.0;Male;PhD;Software Engineer Manager;0.0;52779.0;China;Korean
40.0;Male;Master;Software Engineer Manager;17.0;151670.0;Canada;White
52.0;Male;PhD;Software Engineer Manager;27.0;190596.0;USA;African American
54.0;Female;PhD;Software Engineer Manager;32.0;191267.0;USA;White
45.0;Male;Master;Software Engineer Manager;19.0;163780.0;UK;Welsh
46.0;Female;PhD;Software Engineer Manager;21.0;174821.0;Canada;Asian
55.0;Female;PhD;Software Engineer Manager;29.0;190543.0;China;Korean
43.0;Female;PhD;Software Engineer Manager;19.0;156486.0;Australia;Asian
49.0;Male;Master;Software Engineer Manager;23.0;182392.0;USA;Asian
52.0;Female;PhD;Software Engineer Manager;29.0;194778.0;Canada;Asian
24.0;Male;PhD;Software Engineer Manager;1.0;106686.0;USA;White
47.0;Male;PhD;Software Engineer Manager;21.0;174985.0;Australia;Asian
38.0;Female;PhD;Software Engineer Manager;15.0;145052.0;Australia;Australian
44.0;Female;PhD;Software Engineer Manager;18.0;162454.0;UK;Welsh
23.0;Male;PhD;Software Engineer Manager;0.0;52612.0;USA;African American
40.0;Male;Master;Software Engineer Manager;16.0;150301.0;Australia;Australian
52.0;Male;PhD;Software Engineer Manager;26.0;185982.0;China;Chinese
54.0;Female;PhD;Software Engineer Manager;32.0;191510.0;UK;Welsh
34.0;Male;Master;Software Engineer Manager;9.0;146075.0;China;White
49.0;Female;PhD;Software Engineer Manager;22.0;178684.0;Australia;White
23.0;Male;PhD;Software Engineer Manager;0.0;52779.0;UK;Asian
40.0;Male;Master;Software Engineer Manager;17.0;151670.0;USA;African American
52.0;Male;PhD;Software Engineer Manager;27.0;190596.0;China;Chinese
54.0;Female;PhD;Software Engineer Manager;32.0;191267.0;Australia;White
34.0;Male;Master;Software Engineer Manager;9.0;146075.0;USA;Hispanic
49.0;Female;PhD;Software Engineer Manager;22.0;178684.0;China;Chinese
23.0;Male;PhD;Software Engineer Manager;0.0;52779.0;Australia;White
40.0;Male;Master;Software Engineer Manager;17.0;151670.0;USA;African American
52.0;Male;PhD;Software Engineer Manager;27.0;190596.0;USA;African American
54.0;Female;PhD;Software Engineer Manager;32.0;191267.0;Australia;Australian
45.0;Male;Master;Software Engineer Manager;19.0;163780.0;China;Korean
46.0;Female;PhD;Software Engineer Manager;21.0;174821.0;UK;White
55.0;Female;PhD;Software Engineer Manager;29.0;190543.0;USA;White
43.0;Female;PhD;Software Engineer Manager;19.0;156486.0;USA;African American
